ano (uid);ano (nome);local (uid);local (nome);indicador (uid);indicador (nome);categoria (uid);categoria (nome);estatistica (uid);estatistica (nome);lococor (uid);lococor (nome);atestante (uid);atestante (nome);grupoetario (uid);grupoetario (nome);racacor (uid);racacor (nome);sexo (uid);sexo (nome);abrangencia (uid);abrangencia (nome);localidade (uid);localidade (nome);Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;Ano
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;7918178;CLINICA DO CORACAO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2723182;CLINICA DO RIM;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;3152111;CLINICA DR MARCOS TEIXEIRA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2529467;CLINICA DR SULIANO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;3002470;CLINICA HIGIA SC LTDA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;6192416;CLINICA HOSPITALAR FREE LIFE;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;3332969;CLINICA NOSSA SENHORA DE FATIMA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2552078;CLINICA PRONEFRON;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;6542816;CLINICA PRONEFRON S A MESSEJANA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2482398;CLINICA RADIOLOGICA MARIO DE ASSIS;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;7187114;COMUNIDADE TERAPEUTICA VILA DOS PINHEIROS;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;3322459;CONCEICAO MARIA CAVALCANTE HOFFMANN PINHEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;3152588;CORACAO CENTER SC LTDA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2723190;CRIO CENTRO REGIONAL INTEGRADO DE ONCOLOGIA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2529475;CROA CENTRO DE ASSIST A CRIANCA LUCIA DE FATIMA R G SA;0;0;0;0;1;0;0;0;0;0;0;0;1
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2482193;C S F ABEL PINTO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2528703;C S F BENEDITO ARTHUR DE CARVALHO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2415593;C S F CARLOS RIBEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2482444;C S F CESAR CALS DE OLIVEIRA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2529246;C S F DE MESSEJANA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2482320;C S F DE PARANGABA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;3394557;C S F DR JOAO ELISIO HOLANDA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2516691;C S F DR ROBERTO DA SILVA BRUNO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;3394492;C S F EDMAR FUJITA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2482169;C S F EDMILSON PINHEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2482487;C S F EVANDRO AYRES DE MOURA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2415607;C S F FERNANDO FACANHA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2415615;C S F FLORESTA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2529114;C S F FRANCISCO DOMINGOS DA SILVA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2528762;C S F FRANCISCO PEREIRA DE ALMEIDA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2561158;C S F FREI TITO DE ALENCAR LIMA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2482088;C S F GRACILIANO MUNIZ;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2482134;C S F GUARANY MONTALVERNE;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2478153;C S F LINEU JUCA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2482177;C S F LUCIANO TORRES DE MELO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2482207;C S F LUIS ALBUQUERQUE MENDES;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2528967;C S F PROF JOSE SOBREIRA DE AMORIM;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2529238;C S F PROF MAURICIO MATOS DOURADO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2528983;C S F SANTA LIDUINA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2528819;C S F SEN FERNANDES TAVORA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2529203;C S F VICENTINA CAMPOS;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2528959;C S F WALDEMAR ALCANTARA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2482215;C S F ZELIA CORREIA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;3291146;CURAR CONSULTORIO UROLOGICO RAIMUNDO AGOSTINHO RODRIGUES;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;3258092;DANIELE HERCULANO CABRAL DE ARAUJO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;3362086;DAYSE MARIA STUDART LEITAO CUTRIM;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;7450125;DELFOS DIAGNOSTICO POR IMAGEM;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;7777000;EDMILSON GOMES VIEIRA FILHO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;3352099;EUGENIO LINCOLN CAMPOS MAIA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;6099416;EUGENIO SAVIO COUTO PINHEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;3318850;FERNANDO ANTONIO MOURAO PIO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;3431355;FUJIDAYCLINIC;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;3454932;GASTROCENTRO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;3053687;GASTROCLINICA;0;0;0;1;0;1;0;1;1;2;2;0;8
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;3152421;GDI GASTROCLINICA DIAGNOSTICO POR IMAGEM;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;7904355;HAPCLINICA PE ANTONIO TOMAS;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2415631;HAP HOSPITAL ANTONIO PRUDENTE;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;6297056;HCF HOSPITAL CENTRAL DE FORTALEZA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2479958;HEMOCE CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO CEARA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2499363;HGCC HOSPITAL GERAL DR CESAR CALS;19;8;13;17;14;9;22;10;13;14;14;15;168
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2497654;HGF HOSPITAL GERAL DE FORTALEZA;13;3;13;4;7;2;7;2;4;3;3;2;63
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2563681;HIAS HOSPITAL INFANTIL ALBERT SABIN;17;12;16;14;9;7;13;13;9;15;10;8;143
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2479214;HM HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES;5;1;4;5;4;6;3;2;2;4;1;3;40
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2645092;HOSPITAL AGUANAMBI GOMES DA FROTA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2815931;HOSPITAL ANGELINE;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2644975;HOSPITAL BATISTA MEMORIAL;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2611686;HOSPITAL CURA DARS;0;0;1;1;6;2;1;0;0;2;0;0;13
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;3470776;HOSPITAL DA CRIANCA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2480638;HOSPITAL DE OLHOS LEIRIA DE ANDRADE;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2480026;HOSPITAL DE SAUDE MENTAL DE MESSEJANA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2528843;HOSPITAL DISTRITAL DR FERNANDES TAVORA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2516667;HOSPITAL DISTRITAL EDMILSON BARROS DE OLIVEIRA MESSEJANA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2516683;HOSPITAL DISTRITAL EVANDRO AYRES DE MOURA ANTONIO BEZERRA;0;0;0;1;0;0;0;0;0;0;0;0;1
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2651351;HOSPITAL DISTRITAL GONZAGA MOTA BARRA DO CEARA;0;1;1;0;0;0;0;0;0;0;0;0;2
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2529068;HOSPITAL DISTRITAL GONZAGA MOTA JOSE WALTER;0;0;1;0;3;0;0;0;0;0;0;0;4
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2723212;HOSPITAL DISTRITAL GONZAGA MOTA MESSEJANA;2;4;2;4;2;2;3;1;2;4;1;1;28
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2516640;HOSPITAL DISTRITAL MARIA JOSE BARROSO DE OLIVEIRA PARANGABA;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2482339;HOSPITAL DISTRITAL NOSSA SENHORA DA CONCEICAO;1;0;0;0;0;2;2;0;0;0;2;0;7
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2528568;HOSPITAL DOS ARRUMADORES;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;7047428;HOSPITAL E MATERNIDADE DRA ZILDA ARNS NEUMANN;0;1;0;1;2;2;0;1;3;0;1;0;11
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;3394514;HOSPITAL GENESIS;0;0;1;3;0;4;1;0;2;3;0;4;18
2020;2020;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2562693;HOSPITAL GERAL DE FORTALEZA EXERCITO;0;0;0;0;0;0;0;0;0;0;0;0;0
